transcript_id	intModel	gene_id	gene_symbol	bicor	abs_bicor	direction	correlation_method
ERVLB4_3p24.1a	ERVL-B4-int	ENSG00000156687.10	UNC5D	0.916508909942305	0.916508909942305	positive	bicor
HERVH_6q12e	HERVH-int	ENSG00000081479.12	LRP2	0.916508898295479	0.916508898295479	positive	bicor
ERVLE_1p31.1g	ERVL-E-int	ENSG00000153002.11	CPB1	0.916508616393692	0.916508616393692	positive	bicor
HERVH_1p36.32a	HERVH-int	ENSG00000009765.14	IYD	0.916507337375511	0.916507337375511	positive	bicor
HERVH_17q25.1a	HERVH-int	ENSG00000170044.8	ZPLD1	0.916507245672233	0.916507245672233	positive	bicor
HERVL74_7q21.11a	HERVL74-int	ENSG00000182389.19	CACNB4	0.916506329153243	0.916506329153243	positive	bicor
HERVP71A_8q24.13	HERVP71A-int	ENSG00000136535.14	TBR1	0.916504666060732	0.916504666060732	positive	bicor
HERVIP10F_20p13	HERVIP10F-int	ENSG00000115423.18	DNAH6	0.916504339192808	0.916504339192808	positive	bicor
HERVH_4q35.1a	HERVH-int	ENSG00000141837.19	CACNA1A	0.916502858633327	0.916502858633327	positive	bicor
HERVL_12p13.1b	HERVL-int	ENSG00000165970.11	SLC6A5	0.916502830294312	0.916502830294312	positive	bicor
HERVH_11q24.2a	HERVH-int	ENSG00000165970.11	SLC6A5	0.916498228530604	0.916498228530604	positive	bicor
HERVH_9p21.3c	HERVH-int	ENSG00000186094.16	AGBL4	0.916494631230383	0.916494631230383	positive	bicor
HERVH_16q12.1a	HERVH-int	ENSG00000110887.7	DAO	0.916494096243847	0.916494096243847	positive	bicor
ERVLE_9q33.1	ERVL-E-int	ENSG00000116183.10	PAPPA2	0.916493635483557	0.916493635483557	positive	bicor
ERV316A3_4q28.3t	ERV3-16A3_I-int	ENSG00000182348.6	ZNF804B	0.916493520487782	0.916493520487782	positive	bicor
HUERSP3_2q36.3	HUERS-P3-int	ENSG00000160505.15	NLRP4	0.916493072889037	0.916493072889037	positive	bicor
ERVL_3q26.1b	ERVL-int	ENSG00000144406.18	UNC80	0.916492510764566	0.916492510764566	positive	bicor
HERVH_3p12.2b	HERVH-int	ENSG00000136696.10	IL36B	0.916491740889373	0.916491740889373	positive	bicor
ERVLE_3p12.1b	ERVL-E-int	ENSG00000180777.13	ANKRD30B	0.916487842902339	0.916487842902339	positive	bicor
HERVH_2q36.1b	HERVH-int	ENSG00000273079.5	GRIN2B	0.916485160861558	0.916485160861558	positive	bicor
HERVL_9q31.1c	HERVL-int	ENSG00000175497.16	DPP10	0.916485155064449	0.916485155064449	positive	bicor
HERVIP10F_7p21.3	HERVIP10F-int	ENSG00000001626.14	CFTR	0.916483198456224	0.916483198456224	positive	bicor
ERVLE_4p15.1d	ERVL-E-int	ENSG00000167825.3	OR5I1	0.916482624171579	0.916482624171579	positive	bicor
HERVL40_9p21.1	HERVL40-int	ENSG00000178965.13	ERICH3	0.916482395157411	0.916482395157411	positive	bicor
HERVH_6q24.3a	HERVH-int	ENSG00000110887.7	DAO	0.916482042821122	0.916482042821122	positive	bicor
HUERSP3_8p11.1b	HUERS-P3-int	ENSG00000124721.17	DNAH8	0.91648127991952	0.91648127991952	positive	bicor
MER4B_7p11.2	MER4B-int	ENSG00000118997.13	DNAH7	0.916481094470619	0.916481094470619	positive	bicor
MER4B_4q13.2a	MER4B-int	ENSG00000042781.12	USH2A	0.916480723142279	0.916480723142279	positive	bicor
HERVH_2p12d	HERVH-int	ENSG00000136696.10	IL36B	0.916480166367293	0.916480166367293	positive	bicor
MER4B_18q22.1a	MER4B-int	ENSG00000273079.5	GRIN2B	0.916477364236476	0.916477364236476	positive	bicor
ERVLE_7q21.13b	ERVL-E-int	ENSG00000164287.12	CDC20B	0.916475402889617	0.916475402889617	positive	bicor
HERVH_7q36.1b	HERVH-int	ENSG00000169436.16	COL22A1	0.916474844314499	0.916474844314499	positive	bicor
HERVH_17q22b	HERVH-int	ENSG00000007174.17	DNAH9	0.916474176043756	0.916474176043756	positive	bicor
HERVL_3q13.11b	HERVL-int	ENSG00000174469.19	CNTNAP2	0.916473560067589	0.916473560067589	positive	bicor
ERVL_4q13.3a	ERVL-int	ENSG00000134343.12	ANO3	0.916473409329303	0.916473409329303	positive	bicor
HERVIP10F_12q24.21	HERVIP10F-int	ENSG00000163618.17	CADPS	0.916472844464891	0.916472844464891	positive	bicor
HERVL40_2q22.1	HERVL40-int	ENSG00000196335.12	STK31	0.916472746825506	0.916472746825506	positive	bicor
HERVH_6q14.1c	HERVH-int	ENSG00000186094.16	AGBL4	0.916469256740964	0.916469256740964	positive	bicor
HERVH_7q31.31c	HERVH-int	ENSG00000136750.11	GAD2	0.916467790202781	0.916467790202781	positive	bicor
HERVH_10p12.1b	HERVH-int	ENSG00000152822.13	GRM1	0.916466363194989	0.916466363194989	positive	bicor
HERVL_12q21.1a	HERVL-int	ENSG00000139151.14	PLCZ1	0.916464041354726	0.916464041354726	positive	bicor
MER4B_4q13.2b	MER4B-int	ENSG00000121207.11	LRAT	0.916463868832482	0.916463868832482	positive	bicor
HERVI_1p21.1	HERVI-int	ENSG00000179603.17	GRM8	0.916462412848429	0.916462412848429	positive	bicor
HERVH_8q12.1	HERVH-int	ENSG00000157423.17	HYDIN	0.916459358973656	0.916459358973656	positive	bicor
HERVK11D_6q22.31	HERVK11D-int	ENSG00000182901.16	RGS7	0.916458218724751	0.916458218724751	positive	bicor
HERVL_11q24.2c	HERVL-int	ENSG00000145681.10	HAPLN1	0.916458114602097	0.916458114602097	positive	bicor
HERVL_4q22.1a	HERVL-int	ENSG00000182389.19	CACNB4	0.916456618110593	0.916456618110593	positive	bicor
ERV316A3_1p21.1f	ERV3-16A3_I-int	ENSG00000162374.16	ELAVL4	0.916456482663087	0.916456482663087	positive	bicor
HERVH_2q24.3a	HERVH-int	ENSG00000171759.9	PAH	0.916455312166102	0.916455312166102	positive	bicor
ERV316A3_17q21.2	ERV3-16A3_I-int	ENSG00000106536.19	POU6F2	0.916454216749185	0.916454216749185	positive	bicor
HERVH_3p12.2b	HERVH-int	ENSG00000273079.5	GRIN2B	0.916451684348406	0.916451684348406	positive	bicor
HERVH_14q11.2a	HERVH-int	ENSG00000132297.11	HHLA1	0.916451335363256	0.916451335363256	positive	bicor
MER4B_5p13.1d	MER4B-int	ENSG00000115919.14	KYNU	0.91645022251697	0.91645022251697	positive	bicor
HERVK11D_5p13.2	HERVK11D-int	ENSG00000164100.8	NDST3	0.91645011072328	0.91645011072328	positive	bicor
ERVLB4_13q31.2d	ERVL-B4-int	ENSG00000144285.17	SCN1A	0.91644844075416	0.91644844075416	positive	bicor
HERVH_4q28.1c	HERVH-int	ENSG00000179869.14	ABCA13	0.916444882405373	0.916444882405373	positive	bicor
HERVL_5p14.1b	HERVL-int	ENSG00000164199.16	ADGRV1	0.916444224196457	0.916444224196457	positive	bicor
HERVH_13q21.2a	HERVH-int	ENSG00000157423.17	HYDIN	0.916443369557468	0.916443369557468	positive	bicor
HERVH_12p11.22b	HERVH-int	ENSG00000141431.10	ASXL3	0.916443096794931	0.916443096794931	positive	bicor
HERVH_9q21.2	HERVH-int	ENSG00000157423.17	HYDIN	0.916441816544629	0.916441816544629	positive	bicor
HERVH_7p21.3c	HERVH-int	ENSG00000256870.2	SLC5A8	0.916441325019089	0.916441325019089	positive	bicor
HERVH_5p14.1	HERVH-int	ENSG00000184937.13	WT1	0.916440538837638	0.916440538837638	positive	bicor
HERVH_18q21.31b	HERVH-int	ENSG00000170927.14	PKHD1	0.916440064555238	0.916440064555238	positive	bicor
PRIMA41_5q21.1	PRIMA41-int	ENSG00000139865.16	TTC6	0.916439136297193	0.916439136297193	positive	bicor
HERVH_10p12.1c	HERVH-int	ENSG00000186094.16	AGBL4	0.916437771289856	0.916437771289856	positive	bicor
ERVLE_4q34.3e	ERVL-E-int	ENSG00000166415.14	WDR72	0.916436556077018	0.916436556077018	positive	bicor
HERVH_11q14.2	HERVH-int	ENSG00000152822.13	GRM1	0.916436005377744	0.916436005377744	positive	bicor
ERV316A3_2p22.3f	ERV3-16A3_I-int	ENSG00000157680.15	DGKI	0.916435405181898	0.916435405181898	positive	bicor
HERVH_11p12b	HERVH-int	ENSG00000153292.15	ADGRF1	0.916434989700908	0.916434989700908	positive	bicor
HERVL_1q25.1	HERVL-int	ENSG00000150625.16	GPM6A	0.916434630910937	0.916434630910937	positive	bicor
HERVH_6q23.2e	HERVH-int	ENSG00000036828.15	CASR	0.916434271917132	0.916434271917132	positive	bicor
HERVH_8q21.3a	HERVH-int	ENSG00000132297.11	HHLA1	0.916433630820803	0.916433630820803	positive	bicor
ERVL_4p15.1d	ERVL-int	ENSG00000141837.19	CACNA1A	0.916432410710302	0.916432410710302	positive	bicor
HERVW_21q21.1	HERV17-int	ENSG00000157423.17	HYDIN	0.916427215968929	0.916427215968929	positive	bicor
ERV316A3_5q14.3g	ERV3-16A3_I-int	ENSG00000179915.22	NRXN1	0.916424964788062	0.916424964788062	positive	bicor
ERVLE_10q25.1b	ERVL-E-int	ENSG00000172421.8	EFCAB3	0.91642478292728	0.91642478292728	positive	bicor
HERVK11D_12q12	HERVK11D-int	ENSG00000072041.16	SLC6A15	0.916421650448001	0.916421650448001	positive	bicor
HERVH_13q31.1c	HERVH-int	ENSG00000157423.17	HYDIN	0.916420366273329	0.916420366273329	positive	bicor
HERVH_18q12.1b	HERVH-int	ENSG00000136696.10	IL36B	0.916419864913255	0.916419864913255	positive	bicor
HERVIP10F_7p21.3	HERVIP10F-int	ENSG00000156475.18	PPP2R2B	0.916418138064321	0.916418138064321	positive	bicor
HERVH_13q32.2	HERVH-int	ENSG00000171759.9	PAH	0.91641806749949	0.91641806749949	positive	bicor
HERVIP10F_7p21.3	HERVIP10F-int	ENSG00000179088.14	C12orf42	0.916416267315913	0.916416267315913	positive	bicor
ERV316A3_6q12b	ERV3-16A3_I-int	ENSG00000113327.15	GABRG2	0.916415610014699	0.916415610014699	positive	bicor
ERV316A3_11p12f	ERV3-16A3_I-int	ENSG00000169436.16	COL22A1	0.916415078792847	0.916415078792847	positive	bicor
ERVLE_18q21.2d	ERVL-E-int	ENSG00000115423.18	DNAH6	0.916414880338688	0.916414880338688	positive	bicor
ERV316A3_1q23.3a	ERV3-16A3_I-int	ENSG00000152822.13	GRM1	0.916413477959535	0.916413477959535	positive	bicor
MER4B_1q43b	MER4B-int	ENSG00000198765.11	SYCP1	0.916413095319022	0.916413095319022	positive	bicor
HERVH_3p26.3b	HERVH-int	ENSG00000121904.17	CSMD2	0.916412385791229	0.916412385791229	positive	bicor
ERVLE_4q34.3m	ERVL-E-int	ENSG00000196136.17	SERPINA3	0.916410596969229	0.916410596969229	positive	bicor
ERVLE_2q32.1i	ERVL-E-int	ENSG00000183742.12	MACC1	0.916410508172635	0.916410508172635	positive	bicor
HERVH_11q14.1e	HERVH-int	ENSG00000009765.14	IYD	0.916410095586306	0.916410095586306	positive	bicor
HERVH_10p12.1c	HERVH-int	ENSG00000152822.13	GRM1	0.916406270573697	0.916406270573697	positive	bicor
ERV316A3_10q21.1a	ERV3-16A3_I-int	ENSG00000144820.7	ADGRG7	0.916404559863737	0.916404559863737	positive	bicor
ERV316A3_11p12f	ERV3-16A3_I-int	ENSG00000183570.16	PCBP3	0.916404319519837	0.916404319519837	positive	bicor
HERVH_2q24.1b	HERVH-int	ENSG00000157423.17	HYDIN	0.916403620273504	0.916403620273504	positive	bicor
ERV316A3_4p15.1e	ERV3-16A3_I-int	ENSG00000139151.14	PLCZ1	0.916403402725819	0.916403402725819	positive	bicor
HERVK11D_2q31.1	HERVK11D-int	ENSG00000144406.18	UNC80	0.916402910705865	0.916402910705865	positive	bicor
ERVLE_7q21.13b	ERVL-E-int	ENSG00000144406.18	UNC80	0.91640107659434	0.91640107659434	positive	bicor
HERVW_3q11.2	HERV17-int	ENSG00000115423.18	DNAH6	0.916399810800341	0.916399810800341	positive	bicor
HERVH_3q26.1f	HERVH-int	ENSG00000141946.1	ZIM3	0.916398801985672	0.916398801985672	positive	bicor
MER4B_19q13.42a	MER4B-int	ENSG00000118492.16	ADGB	0.916398371199549	0.916398371199549	positive	bicor
ERVLB4_18q12.2b	ERVL-B4-int	ENSG00000136531.15	SCN2A	0.916396853115512	0.916396853115512	positive	bicor
ERV316A3_18q22.1k	ERV3-16A3_I-int	ENSG00000180828.2	BHLHE22	0.916394933842441	0.916394933842441	positive	bicor
HERVL40_8p12	HERVL40-int	ENSG00000182389.19	CACNB4	0.916394883163336	0.916394883163336	positive	bicor
HERVH_21q22.2	HERVH-int	ENSG00000166557.12	TMED3	0.916393699261764	0.916393699261764	positive	bicor
HERVFRD_12q14.1	MER50-int	ENSG00000133105.7	RXFP2	0.916391267673979	0.916391267673979	positive	bicor
ERVLB4_2q14.3h	ERVL-B4-int	ENSG00000172421.8	EFCAB3	0.916390866304014	0.916390866304014	positive	bicor
HERVH_1p13.1a	HERVH-int	ENSG00000141431.10	ASXL3	0.916390630683949	0.916390630683949	positive	bicor
HERVH_4q32.1b	HERVH-int	ENSG00000157423.17	HYDIN	0.916390513755022	0.916390513755022	positive	bicor
MER4B_4q13.2b	MER4B-int	ENSG00000157423.17	HYDIN	0.916389582252437	0.916389582252437	positive	bicor
HERVH_5p14.3c	HERVH-int	ENSG00000152822.13	GRM1	0.916387886069819	0.916387886069819	positive	bicor
ERV316A3_9p23b	ERV3-16A3_I-int	ENSG00000106536.19	POU6F2	0.91638737439188	0.91638737439188	positive	bicor
ERVLE_11q21g	ERVL-E-int	ENSG00000164796.17	CSMD3	0.916385267639485	0.916385267639485	positive	bicor
HERVP71A_2q32.3	HERVP71A-int	ENSG00000175497.16	DPP10	0.916385125052019	0.916385125052019	positive	bicor
HERVH_11p12a	HERVH-int	ENSG00000110887.7	DAO	0.916383508425172	0.916383508425172	positive	bicor
HERVL40_2q22.1	HERVL40-int	ENSG00000139151.14	PLCZ1	0.916382021415794	0.916382021415794	positive	bicor
HERVH_6q21a	HERVH-int	ENSG00000110887.7	DAO	0.916378134344973	0.916378134344973	positive	bicor
ERV316A3_2q14.1f	ERV3-16A3_I-int	ENSG00000144406.18	UNC80	0.91637790562392	0.91637790562392	positive	bicor
ERVLE_1q41d	ERVL-E-int	ENSG00000166069.13	TMCO5A	0.91637340094793	0.91637340094793	positive	bicor
HERVFRD_16q12.2	MER50-int	ENSG00000181355.20	OFCC1	0.916373339185306	0.916373339185306	positive	bicor
HERVFH19_7q32.2	HERVFH19-int	ENSG00000181143.15	MUC16	0.91637182672888	0.91637182672888	positive	bicor
HERVL_8q23.3b	HERVL-int	ENSG00000139973.16	SYT16	0.916368445818857	0.916368445818857	positive	bicor
PRIMAX_1q31.1b	PRIMAX-int	ENSG00000165970.11	SLC6A5	0.916368054854122	0.916368054854122	positive	bicor
HERVIP10F_14q32.31	HERVIP10F-int	ENSG00000133863.7	TEX15	0.916367587263982	0.916367587263982	positive	bicor
ERVLB4_4q28.3a	ERVL-B4-int	ENSG00000188596.10	CFAP54	0.916364565581722	0.916364565581722	positive	bicor
HERVH_9q21.33a	HERVH-int	ENSG00000136696.10	IL36B	0.916364237251774	0.916364237251774	positive	bicor
HERVH_9p21.3b	HERVH-int	ENSG00000169436.16	COL22A1	0.916363163559005	0.916363163559005	positive	bicor
HML5_6q16.3	HERVK22-int	ENSG00000157423.17	HYDIN	0.916360670272384	0.916360670272384	positive	bicor
ERVLE_21q21.3c	ERVL-E-int	ENSG00000198092.5	TMPRSS11F	0.916356347338629	0.916356347338629	positive	bicor
HERVL_12q21.1a	HERVL-int	ENSG00000143469.18	SYT14	0.916355021167689	0.916355021167689	positive	bicor
ERVLB4_3p12.3f	ERVL-B4-int	ENSG00000181143.15	MUC16	0.916354455057336	0.916354455057336	positive	bicor
ERV316A3_4q28.3i	ERV3-16A3_I-int	ENSG00000172461.10	FUT9	0.916354079827865	0.916354079827865	positive	bicor
ERVLB4_4p15.31b	ERVL-B4-int	ENSG00000164796.17	CSMD3	0.916348982721766	0.916348982721766	positive	bicor
ERVLE_6q23.3c	ERVL-E-int	ENSG00000124721.17	DNAH8	0.916345679309156	0.916345679309156	positive	bicor
HERVFRD_18p11.31	MER50-int	ENSG00000139865.16	TTC6	0.916340904431702	0.916340904431702	positive	bicor
HERVL_9p21.2b	HERVL-int	ENSG00000157423.17	HYDIN	0.916338965276445	0.916338965276445	positive	bicor
HERVH_5p15.2b	HERVH-int	ENSG00000181143.15	MUC16	0.916338903901815	0.916338903901815	positive	bicor
HUERSP3_4q32.2a	HUERS-P3-int	ENSG00000183742.12	MACC1	0.916338738796942	0.916338738796942	positive	bicor
HERVH_3q13.12a	HERVH-int	ENSG00000124721.17	DNAH8	0.916338477618774	0.916338477618774	positive	bicor
HERVK11D_6q22.31	HERVK11D-int	ENSG00000178690.2	DYNAP	0.916338415356204	0.916338415356204	positive	bicor
ERVLB4_3q11.2a	ERVL-B4-int	ENSG00000119698.11	PPP4R4	0.916337581759867	0.916337581759867	positive	bicor
MER4B_21q22.3	MER4B-int	ENSG00000174469.19	CNTNAP2	0.916336967283309	0.916336967283309	positive	bicor
HERVK11D_5p13.2	HERVK11D-int	ENSG00000168314.17	MOBP	0.916335191772901	0.916335191772901	positive	bicor
HERVH_3q23b	HERVH-int	ENSG00000141837.19	CACNA1A	0.916334512533254	0.916334512533254	positive	bicor
HERVL_7q33b	HERVL-int	ENSG00000178965.13	ERICH3	0.916333366235896	0.916333366235896	positive	bicor
HERVS71_18q21.1	HERVS71-int	ENSG00000198670.11	LPA	0.916332855572336	0.916332855572336	positive	bicor
ERV316A3_4q28.3i	ERV3-16A3_I-int	ENSG00000170044.8	ZPLD1	0.916332783410096	0.916332783410096	positive	bicor
ERVLB4_20p12.3a	ERVL-B4-int	ENSG00000173597.8	SULT1B1	0.916331567130893	0.916331567130893	positive	bicor
HERVH_7q21.11	HERVH-int	ENSG00000164265.8	SCGB3A2	0.916330942546255	0.916330942546255	positive	bicor
HERVK11_12p11.1b	HERVK11-int	ENSG00000181143.15	MUC16	0.916329870826309	0.916329870826309	positive	bicor
HUERSP3_4q32.3a	HUERS-P3-int	ENSG00000157423.17	HYDIN	0.916328676750585	0.916328676750585	positive	bicor
HERVH_1p34.1	HERVH-int	ENSG00000273079.5	GRIN2B	0.916324587418188	0.916324587418188	positive	bicor
ERVLE_13q21.1f	ERVL-E-int	ENSG00000118492.16	ADGB	0.916324128286153	0.916324128286153	positive	bicor
HERVIP10F_18p11.21b	HERVIP10F-int	ENSG00000115423.18	DNAH6	0.91632094074176	0.91632094074176	positive	bicor
MER4B_1q43b	MER4B-int	ENSG00000004846.16	ABCB5	0.916319855752863	0.916319855752863	positive	bicor
HERVP71A_12p13.32	HERVP71A-int	ENSG00000004846.16	ABCB5	0.91631971976007	0.91631971976007	positive	bicor
HERV4_6q16.3a	HERV4_I-int	ENSG00000273079.5	GRIN2B	0.916316229345925	0.916316229345925	positive	bicor
HERVL_6q12b	HERVL-int	ENSG00000203963.11	C1orf141	0.916313808388273	0.916313808388273	positive	bicor
PRIMA41_7q21.2	PRIMA41-int	ENSG00000184937.13	WT1	0.916312926374461	0.916312926374461	positive	bicor
HERVIP10F_7q11.22	HERVIP10F-int	ENSG00000171495.16	MROH2B	0.916312533786701	0.916312533786701	positive	bicor
ERV316A3_15q14b	ERV3-16A3_I-int	ENSG00000179869.14	ABCA13	0.916312195328208	0.916312195328208	positive	bicor
HERVIP10F_7p21.3	HERVIP10F-int	ENSG00000112499.12	SLC22A2	0.916310756151476	0.916310756151476	positive	bicor
PRIMA4_4q28.2	PRIMA4-int	ENSG00000143297.18	FCRL5	0.916310463628064	0.916310463628064	positive	bicor
HERVH_4q32.1b	HERVH-int	ENSG00000273079.5	GRIN2B	0.916309718583561	0.916309718583561	positive	bicor
ERVL_1p31.1	ERVL-int	ENSG00000164627.17	KIF6	0.916308288110083	0.916308288110083	positive	bicor
HERVH_3p11.1b	HERVH-int	ENSG00000106536.19	POU6F2	0.916305273074547	0.916305273074547	positive	bicor
HERVH_18q12.3c	HERVH-int	ENSG00000136696.10	IL36B	0.916303948694075	0.916303948694075	positive	bicor
ERVLB4_5q21.1	ERVL-B4-int	ENSG00000139144.9	PIK3C2G	0.916302786309081	0.916302786309081	positive	bicor
ERVLB4_3q28b	ERVL-B4-int	ENSG00000136542.8	GALNT5	0.916301736118637	0.916301736118637	positive	bicor
HERVL_3q26.1g	HERVL-int	ENSG00000116183.10	PAPPA2	0.916301581084512	0.916301581084512	positive	bicor
HERVL_13q31.3c	HERVL-int	ENSG00000157423.17	HYDIN	0.916300929529207	0.916300929529207	positive	bicor
HERVL_18q12.3b	HERVL-int	ENSG00000081479.12	LRP2	0.916300430317189	0.916300430317189	positive	bicor
HERVH_18q21.31b	HERVH-int	ENSG00000166069.13	TMCO5A	0.916300312038748	0.916300312038748	positive	bicor
HERV9_21q21.1	HERV9-int	ENSG00000081479.12	LRP2	0.916299310616689	0.916299310616689	positive	bicor
MER4B_5p13.1d	MER4B-int	ENSG00000145087.12	STXBP5L	0.916296632823067	0.916296632823067	positive	bicor
HERVH_14q24.3a	HERVH-int	ENSG00000181143.15	MUC16	0.916295779865771	0.916295779865771	positive	bicor
HERVH_16p12.3	HERVH-int	ENSG00000181143.15	MUC16	0.916293613317765	0.916293613317765	positive	bicor
ERV316A3_2p22.3f	ERV3-16A3_I-int	ENSG00000139151.14	PLCZ1	0.916293607416599	0.916293607416599	positive	bicor
HERVH_3q26.32b	HERVH-int	ENSG00000050438.16	SLC4A8	0.91629237356327	0.91629237356327	positive	bicor
HERVIP10F_7q11.22	HERVIP10F-int	ENSG00000166105.15	GLB1L3	0.916289369745897	0.916289369745897	positive	bicor
ERV316A3_11p15.4e	ERV3-16A3_I-int	ENSG00000145242.13	EPHA5	0.91628742111763	0.91628742111763	positive	bicor
ERVL_17q22	ERVL-int	ENSG00000116183.10	PAPPA2	0.916283857868701	0.916283857868701	positive	bicor
HERVW_3q13.32	HERV17-int	ENSG00000187537.13	POTEG	0.91628209183243	0.91628209183243	positive	bicor
ERVLE_4q32.2e	ERVL-E-int	ENSG00000140015.19	KCNH5	0.91628190728735	0.91628190728735	positive	bicor
HERVL_5p13.3a	HERVL-int	ENSG00000125207.7	PIWIL1	0.916281802748807	0.916281802748807	positive	bicor
ERV316A3_4p13a	ERV3-16A3_I-int	ENSG00000118492.16	ADGB	0.916280186797695	0.916280186797695	positive	bicor
HERVIP10F_7p21.3	HERVIP10F-int	ENSG00000172752.14	COL6A5	0.916279687354468	0.916279687354468	positive	bicor
HUERSP3_4q32.2a	HUERS-P3-int	ENSG00000139144.9	PIK3C2G	0.916277815317799	0.916277815317799	positive	bicor
ERVLB4_2q24.2	ERVL-B4-int	ENSG00000115423.18	DNAH6	0.916277625649832	0.916277625649832	positive	bicor
HERVL_7p21.3b	HERVL-int	ENSG00000152208.12	GRID2	0.916271471160436	0.916271471160436	positive	bicor
ERVLE_10q25.1b	ERVL-E-int	ENSG00000147481.14	SNTG1	0.916271096454208	0.916271096454208	positive	bicor
HERVL_10q23.1b	HERVL-int	ENSG00000008197.4	TFAP2D	0.916269405526286	0.916269405526286	positive	bicor
MER4B_12p12.1a	MER4B-int	ENSG00000081479.12	LRP2	0.916266293967721	0.916266293967721	positive	bicor
HERVH_8q21.2b	HERVH-int	ENSG00000137203.10	TFAP2A	0.916266288442466	0.916266288442466	positive	bicor
ERV316A3_4p15.1e	ERV3-16A3_I-int	ENSG00000164100.8	NDST3	0.916266083194424	0.916266083194424	positive	bicor
MER4B_4q13.2a	MER4B-int	ENSG00000145451.12	GLRA3	0.916265767806151	0.916265767806151	positive	bicor
ERV316A3_1p21.1c	ERV3-16A3_I-int	ENSG00000274391.4	TPTE	0.916264942762481	0.916264942762481	positive	bicor
HERVK11D_5p13.2	HERVK11D-int	ENSG00000137807.13	KIF23	0.916264544297096	0.916264544297096	positive	bicor
MER4B_Xq27.3e	MER4B-int	ENSG00000173702.7	MUC13	0.916264061904245	0.916264061904245	positive	bicor
HERVFRD_12q21.31b	MER50-int	ENSG00000169436.16	COL22A1	0.916264058465289	0.916264058465289	positive	bicor
ERVLE_1p31.1e	ERVL-E-int	ENSG00000050730.15	TNIP3	0.916263152376673	0.916263152376673	positive	bicor
HERVH_7p21.3a	HERVH-int	ENSG00000164199.16	ADGRV1	0.916262839061046	0.916262839061046	positive	bicor
ERVLE_12p11.22e	ERVL-E-int	ENSG00000081479.12	LRP2	0.916261954022526	0.916261954022526	positive	bicor
ERVLE_11q21g	ERVL-E-int	ENSG00000185565.11	LSAMP	0.916261483630714	0.916261483630714	positive	bicor
ERVLE_11q21g	ERVL-E-int	ENSG00000170959.14	DCDC1	0.916261428028529	0.916261428028529	positive	bicor
ERVLE_1q41d	ERVL-E-int	ENSG00000171509.15	RXFP1	0.916260135460323	0.916260135460323	positive	bicor
HERVH_3q13.12a	HERVH-int	ENSG00000141431.10	ASXL3	0.916258959605625	0.916258959605625	positive	bicor
HERVL_1q31.1c	HERVL-int	ENSG00000170927.14	PKHD1	0.916258489455976	0.916258489455976	positive	bicor
ERVLB4_4q26e	ERVL-B4-int	ENSG00000081479.12	LRP2	0.916258136282974	0.916258136282974	positive	bicor
ERV316A3_2q33.1e	ERV3-16A3_I-int	ENSG00000198670.11	LPA	0.916256327109647	0.916256327109647	positive	bicor
ERVLE_1p31.1g	ERVL-E-int	ENSG00000145681.10	HAPLN1	0.916249042012046	0.916249042012046	positive	bicor
