"gene","module","gene_clean","symbol","is_GenAge"
"ENSG00000236841.8","turquoise","ENSG00000236841","ENSG00000236841",FALSE
"ENSG00000115457.10","green","ENSG00000115457","IGFBP2",TRUE
"ENSG00000184956.16","white","ENSG00000184956","MUC6",FALSE
"ENSG00000119547.6","darkgreen","ENSG00000119547","ONECUT2",FALSE
"ENSG00000173611.18","blue","ENSG00000173611","SCAI",FALSE
"ENSG00000213073.5","midnightblue","ENSG00000213073","CHP1P2",FALSE
"ENSG00000277075.2","grey","ENSG00000277075","H2AC8",FALSE
"ENSG00000256189.1","grey","ENSG00000256189","ENSG00000256189",FALSE
"ENSG00000010072.16","brown","ENSG00000010072","SPRTN",TRUE
"ENSG00000243738.3","grey","ENSG00000243738","RN7SL181P",FALSE
"ENSG00000276223.1","pink","ENSG00000276223","ENSG00000276223",FALSE
"ENSG00000228878.9","blue","ENSG00000228878","SEPTIN7-DT",FALSE
"ENSG00000169403.12","cyan","ENSG00000169403","PTAFR",FALSE
"ENSG00000260549.3","black","ENSG00000260549","MT1L",FALSE
"ENSG00000184584.13","turquoise","ENSG00000184584","STING1",FALSE
"ENSG00000224888.4","purple","ENSG00000224888","ENSG00000224888",FALSE
"ENSG00000186350.12","red","ENSG00000186350","RXRA",FALSE
"ENSG00000264304.1","pink","ENSG00000264304","ENSG00000264304",FALSE
"ENSG00000127990.19","turquoise","ENSG00000127990","SGCE",FALSE
"ENSG00000240125.1","grey","ENSG00000240125","RPL23AP75",FALSE
"ENSG00000205100.2","magenta","ENSG00000205100","HSP90AA4P",FALSE
"ENSG00000285627.1","grey","ENSG00000285627","ENSG00000285627",FALSE
"ENSG00000100122.7","cyan","ENSG00000100122","CRYBB1",FALSE
"ENSG00000118137.10","white","ENSG00000118137","APOA1",FALSE
"ENSG00000241764.5","red","ENSG00000241764","CBLL1-AS1",FALSE
"ENSG00000283341.3","salmon","ENSG00000283341","ENSG00000283341",FALSE
"ENSG00000180573.10","tan","ENSG00000180573","H2AC6",FALSE
"ENSG00000233077.2","blue","ENSG00000233077","LINC01271",FALSE
"ENSG00000139629.16","turquoise","ENSG00000139629","GALNT6",FALSE
"ENSG00000166035.11","turquoise","ENSG00000166035","LIPC",FALSE
"ENSG00000213492.2","grey","ENSG00000213492","NT5C3AP1",FALSE
"ENSG00000157326.19","yellow","ENSG00000157326","DHRS4",FALSE
"ENSG00000184292.7","royalblue","ENSG00000184292","TACSTD2",FALSE
"ENSG00000204335.4","turquoise","ENSG00000204335","SP5",FALSE
"ENSG00000129474.16","turquoise","ENSG00000129474","AJUBA",FALSE
"ENSG00000154229.12","tan","ENSG00000154229","PRKCA",TRUE
"ENSG00000229414.2","grey","ENSG00000229414","KCNQ1-AS1",FALSE
"ENSG00000164199.18","grey","ENSG00000164199","ADGRV1",FALSE
"ENSG00000091656.19","yellow","ENSG00000091656","ZFHX4",FALSE
"ENSG00000214194.9","blue","ENSG00000214194","SMIM30",FALSE
"ENSG00000232882.1","tan","ENSG00000232882","PHKA1P1",FALSE
"ENSG00000272455.1","lightgreen","ENSG00000272455","MRPL20-DT",FALSE
"ENSG00000281398.4","black","ENSG00000281398","SNHG4",FALSE
"ENSG00000287175.1","black","ENSG00000287175","ENSG00000287175",FALSE
"ENSG00000215788.11","turquoise","ENSG00000215788","TNFRSF25",FALSE
"ENSG00000120949.15","green","ENSG00000120949","TNFRSF8",FALSE
"ENSG00000236137.1","red","ENSG00000236137","ENSG00000236137",FALSE
"ENSG00000226608.3","magenta","ENSG00000226608","FTLP3",FALSE
"ENSG00000280035.1","grey","ENSG00000280035","ENSG00000280035",FALSE
"ENSG00000261592.1","pink","ENSG00000261592","ENSG00000261592",FALSE
"ENSG00000234147.3","green","ENSG00000234147","ENSG00000234147",FALSE
"ENSG00000174151.15","grey","ENSG00000174151","CYB561D1",FALSE
"ENSG00000272825.1","purple","ENSG00000272825","ENSG00000272825",FALSE
"ENSG00000170959.15","grey","ENSG00000170959","DCDC1",FALSE
"ENSG00000288852.1","purple","ENSG00000288852","ENSG00000288852",FALSE
"ENSG00000273013.1","turquoise","ENSG00000273013","ENSG00000273013",FALSE
"ENSG00000260186.5","grey","ENSG00000260186","LINC02137",FALSE
"ENSG00000247796.3","blue","ENSG00000247796","MOCS2-DT",FALSE
"ENSG00000146555.20","darkgrey","ENSG00000146555","SDK1",FALSE
"ENSG00000168481.9","grey60","ENSG00000168481","LGI3",FALSE
"ENSG00000279943.1","blue","ENSG00000279943","FLJ38576",FALSE
"ENSG00000102879.16","cyan","ENSG00000102879","CORO1A",FALSE
"ENSG00000179915.25","darkgreen","ENSG00000179915","NRXN1",FALSE
"ENSG00000164904.18","blue","ENSG00000164904","ALDH7A1",FALSE
"ENSG00000269151.2","turquoise","ENSG00000269151","ENSG00000269151",FALSE
"ENSG00000230937.13","royalblue","ENSG00000230937","MIR205HG",FALSE
"ENSG00000109158.11","grey","ENSG00000109158","GABRA4",FALSE
"ENSG00000126003.7","grey","ENSG00000126003","PLAGL2",FALSE
"ENSG00000069812.11","royalblue","ENSG00000069812","HES2",FALSE
"ENSG00000178295.15","blue","ENSG00000178295","GEN1",FALSE
"ENSG00000060762.19","yellow","ENSG00000060762","MPC1",FALSE
"ENSG00000234297.2","magenta","ENSG00000234297","PSIP1P1",FALSE
"ENSG00000288840.1","grey","ENSG00000288840","ENSG00000288840",FALSE
"ENSG00000254035.1","grey","ENSG00000254035","ENSG00000254035",FALSE
"ENSG00000256694.1","blue","ENSG00000256694","ENSG00000256694",FALSE
"ENSG00000156049.7","turquoise","ENSG00000156049","GNA14",FALSE
"ENSG00000188687.17","greenyellow","ENSG00000188687","SLC4A5",FALSE
"ENSG00000163827.14","grey","ENSG00000163827","LRRC2",FALSE
"ENSG00000163686.15","red","ENSG00000163686","ABHD6",FALSE
"ENSG00000072840.13","turquoise","ENSG00000072840","EVC",FALSE
"ENSG00000227078.1","grey","ENSG00000227078","LINC02094",FALSE
"ENSG00000272914.1","brown","ENSG00000272914","ENSG00000272914",FALSE
"ENSG00000111907.21","lightcyan","ENSG00000111907","TPD52L1",FALSE
"ENSG00000213239.3","grey","ENSG00000213239","NPM1P32",FALSE
"ENSG00000248988.1","grey","ENSG00000248988","PSME2P3",FALSE
"ENSG00000170374.6","grey","ENSG00000170374","SP7",FALSE
"ENSG00000169783.13","turquoise","ENSG00000169783","LINGO1",FALSE
"ENSG00000231394.1","grey","ENSG00000231394","ENSG00000231394",FALSE
"ENSG00000122122.10","cyan","ENSG00000122122","SASH3",FALSE
"ENSG00000185650.10","pink","ENSG00000185650","ZFP36L1",FALSE
"ENSG00000224383.8","grey","ENSG00000224383","PRR29",FALSE
"ENSG00000254682.2","grey","ENSG00000254682","ENSG00000254682",FALSE
"ENSG00000231528.3","steelblue","ENSG00000231528","FAM225A",FALSE
"ENSG00000204967.12","grey","ENSG00000204967","PCDHA4",FALSE
"ENSG00000106049.9","yellow","ENSG00000106049","HIBADH",FALSE
"ENSG00000204839.9","turquoise","ENSG00000204839","MROH6",FALSE
"ENSG00000178104.19","blue","ENSG00000178104","PDE4DIP",FALSE
"ENSG00000139190.17","turquoise","ENSG00000139190","VAMP1",FALSE
"ENSG00000197977.4","grey","ENSG00000197977","ELOVL2",FALSE
"ENSG00000237154.2","grey","ENSG00000237154","MCFD2P1",FALSE
"ENSG00000165084.16","blue","ENSG00000165084","C8orf34",FALSE
"ENSG00000060558.4","cyan","ENSG00000060558","GNA15",FALSE
"ENSG00000270959.1","purple","ENSG00000270959","LPP-AS2",FALSE
"ENSG00000138346.15","darkred","ENSG00000138346","DNA2",FALSE
"ENSG00000280392.1","grey","ENSG00000280392","ENSG00000280392",FALSE
"ENSG00000163554.15","grey","ENSG00000163554","SPTA1",FALSE
"ENSG00000214362.2","magenta","ENSG00000214362","RPS3AP36",FALSE
"ENSG00000284708.1","red","ENSG00000284708","ENSG00000284708",FALSE
"ENSG00000256682.2","grey","ENSG00000256682","ENSG00000256682",FALSE
"ENSG00000010438.17","white","ENSG00000010438","PRSS3",FALSE
"ENSG00000086712.13","brown","ENSG00000086712","TXLNG",FALSE
"ENSG00000198835.4","turquoise","ENSG00000198835","GJC2",FALSE
"ENSG00000232564.3","grey","ENSG00000232564","MRTFA-AS1",FALSE
"ENSG00000115233.12","red","ENSG00000115233","PSMD14",FALSE
"ENSG00000087086.15","pink","ENSG00000087086","FTL",FALSE
"ENSG00000138439.12","grey","ENSG00000138439","FAM117B",FALSE
"ENSG00000164304.16","grey","ENSG00000164304","CAGE1",FALSE
"ENSG00000203778.8","blue","ENSG00000203778","FAM229B",FALSE
"ENSG00000269732.1","magenta","ENSG00000269732","WBP1LP7",FALSE
"ENSG00000259665.1","grey","ENSG00000259665","ENSG00000259665",FALSE
"ENSG00000132031.13","green","ENSG00000132031","MATN3",FALSE
"ENSG00000088179.9","yellow","ENSG00000088179","PTPN4",FALSE
"ENSG00000258429.2","yellow","ENSG00000258429","PDF",FALSE
"ENSG00000203650.9","blue","ENSG00000203650","LINC01285",FALSE
"ENSG00000123384.14","turquoise","ENSG00000123384","LRP1",FALSE
"ENSG00000289614.1","grey","ENSG00000289614","ENSG00000289614",FALSE
"ENSG00000233388.2","grey","ENSG00000233388","ENSG00000233388",FALSE
"ENSG00000125845.7","grey","ENSG00000125845","BMP2",FALSE
"ENSG00000230724.9","greenyellow","ENSG00000230724","LINC01001",FALSE
"ENSG00000128872.10","turquoise","ENSG00000128872","TMOD2",FALSE
"ENSG00000117090.16","pink","ENSG00000117090","SLAMF1",FALSE
"ENSG00000067334.14","brown","ENSG00000067334","DNTTIP2",FALSE
"ENSG00000133639.6","turquoise","ENSG00000133639","BTG1",FALSE
"ENSG00000277687.1","turquoise","ENSG00000277687","ENSG00000277687",FALSE
"ENSG00000203883.7","grey","ENSG00000203883","SOX18",FALSE
"ENSG00000168509.20","tan","ENSG00000168509","HJV",FALSE
"ENSG00000271725.1","grey","ENSG00000271725","ENSG00000271725",FALSE
"ENSG00000280187.1","purple","ENSG00000280187","ENSG00000280187",FALSE
"ENSG00000272849.1","salmon","ENSG00000272849","ENSG00000272849",FALSE
"ENSG00000124243.19","blue","ENSG00000124243","BCAS4",FALSE
"ENSG00000173905.9","blue","ENSG00000173905","GOLIM4",FALSE
"ENSG00000111640.15","yellow","ENSG00000111640","GAPDH",FALSE
"ENSG00000118491.10","blue","ENSG00000118491","ZC2HC1B",FALSE
"ENSG00000135439.12","blue","ENSG00000135439","AGAP2",FALSE
"ENSG00000237438.7","turquoise","ENSG00000237438","CECR7",FALSE
"ENSG00000234459.1","grey","ENSG00000234459","ENSG00000234459",FALSE
"ENSG00000285518.1","turquoise","ENSG00000285518","ENSG00000285518",FALSE
"ENSG00000141026.6","blue","ENSG00000141026","MED9",FALSE
"ENSG00000254910.1","grey","ENSG00000254910","ENSG00000254910",FALSE
"ENSG00000243753.6","pink","ENSG00000243753","HLA-L",FALSE
"ENSG00000279083.1","blue","ENSG00000279083","ENSG00000279083",FALSE
"ENSG00000248757.2","greenyellow","ENSG00000248757","LINC02115",FALSE
"ENSG00000104419.17","turquoise","ENSG00000104419","NDRG1",FALSE
"ENSG00000262050.1","grey","ENSG00000262050","ENSG00000262050",FALSE
"ENSG00000196932.12","grey","ENSG00000196932","TMEM26",FALSE
"ENSG00000162616.9","blue","ENSG00000162616","DNAJB4",FALSE
"ENSG00000214021.17","blue","ENSG00000214021","TTLL3",FALSE
"ENSG00000278896.1","grey","ENSG00000278896","ENSG00000278896",FALSE
"ENSG00000173276.14","turquoise","ENSG00000173276","ZBTB21",FALSE
"ENSG00000154265.16","black","ENSG00000154265","ABCA5",FALSE
"ENSG00000233467.2","magenta","ENSG00000233467","HAX1P1",FALSE
"ENSG00000229020.4","blue","ENSG00000229020","AKR7A2P1",FALSE
"ENSG00000154813.10","brown","ENSG00000154813","DPH3",FALSE
"ENSG00000128000.17","blue","ENSG00000128000","ZNF780B",FALSE
"ENSG00000016602.9","skyblue","ENSG00000016602","CLCA4",FALSE
"ENSG00000286527.1","blue","ENSG00000286527","ENSG00000286527",FALSE
"ENSG00000225518.3","blue","ENSG00000225518","LINC01703",FALSE
"ENSG00000198468.10","purple","ENSG00000198468","FLVCR1-DT",FALSE
"ENSG00000203489.3","midnightblue","ENSG00000203489","HMGB1P39",FALSE
"ENSG00000160446.19","brown","ENSG00000160446","ZDHHC12",FALSE
"ENSG00000126603.9","turquoise","ENSG00000126603","GLIS2",FALSE
"ENSG00000257913.3","grey","ENSG00000257913","DDN-AS1",FALSE
"ENSG00000178562.18","cyan","ENSG00000178562","CD28",FALSE
"ENSG00000126878.13","green","ENSG00000126878","AIF1L",FALSE
"ENSG00000111696.12","brown","ENSG00000111696","NT5DC3",FALSE
"ENSG00000275074.2","green","ENSG00000275074","NUDT18",FALSE
"ENSG00000112667.13","yellow","ENSG00000112667","DNPH1",FALSE
"ENSG00000182185.19","turquoise","ENSG00000182185","RAD51B",FALSE
"ENSG00000152670.19","darkorange","ENSG00000152670","DDX4",FALSE
"ENSG00000230306.1","grey","ENSG00000230306","BANF1P2",FALSE
"ENSG00000287458.1","brown","ENSG00000287458","ENSG00000287458",FALSE
"ENSG00000164451.14","grey","ENSG00000164451","CALHM4",FALSE
"ENSG00000267024.1","grey","ENSG00000267024","ENSG00000267024",FALSE
"ENSG00000111962.8","green","ENSG00000111962","UST",FALSE
"ENSG00000177558.4","darkorange","ENSG00000177558","FAM187B",FALSE
"ENSG00000224209.8","blue","ENSG00000224209","LINC00466",FALSE
"ENSG00000231310.3","grey","ENSG00000231310","TBL1XR1-AS1",FALSE
"ENSG00000243710.8","lightgreen","ENSG00000243710","CFAP57",FALSE
"ENSG00000110047.18","yellow","ENSG00000110047","EHD1",FALSE
"ENSG00000166833.23","green","ENSG00000166833","NAV2",FALSE
"ENSG00000198853.12","grey","ENSG00000198853","RUSC2",FALSE
"ENSG00000236643.1","grey","ENSG00000236643","ENSG00000236643",FALSE
"ENSG00000198077.11","grey","ENSG00000198077","CYP2A7",FALSE
"ENSG00000287766.1","grey","ENSG00000287766","ENSG00000287766",FALSE
"ENSG00000249072.1","magenta","ENSG00000249072","ENSG00000249072",FALSE
"ENSG00000233928.7","turquoise","ENSG00000233928","ENSG00000233928",FALSE
"ENSG00000172746.6","magenta","ENSG00000172746","RPL12P13",FALSE
"ENSG00000178363.5","royalblue","ENSG00000178363","CALML3",FALSE
"ENSG00000140297.13","skyblue","ENSG00000140297","GCNT3",FALSE
"ENSG00000169884.14","turquoise","ENSG00000169884","WNT10B",FALSE
"ENSG00000255491.3","red","ENSG00000255491","ENSG00000255491",FALSE
"ENSG00000249026.2","grey","ENSG00000249026","CTNNA1P1",FALSE
"ENSG00000238840.1","grey","ENSG00000238840","U8",FALSE
"ENSG00000255192.6","grey","ENSG00000255192","NANOGP8",FALSE
"ENSG00000226987.1","brown","ENSG00000226987","ENSG00000226987",FALSE
"ENSG00000256235.3","black","ENSG00000256235","SMIM3",FALSE
"ENSG00000225439.4","blue","ENSG00000225439","BOLA3-AS1",FALSE
"ENSG00000250486.5","grey","ENSG00000250486","FAM218A",FALSE
"ENSG00000256650.1","grey","ENSG00000256650","RERG-IT1",FALSE
"ENSG00000166863.13","greenyellow","ENSG00000166863","TAC3",FALSE
"ENSG00000145649.8","darkturquoise","ENSG00000145649","GZMA",FALSE
"ENSG00000158470.5","brown","ENSG00000158470","B4GALT5",FALSE
"ENSG00000225630.1","grey","ENSG00000225630","MTND2P28",FALSE
"ENSG00000069493.15","turquoise","ENSG00000069493","CLEC2D",FALSE
"ENSG00000263065.1","grey","ENSG00000263065","ENSG00000263065",FALSE
"ENSG00000254023.1","magenta","ENSG00000254023","PKMP4",FALSE
"ENSG00000101846.9","black","ENSG00000101846","STS",FALSE
"ENSG00000283040.1","magenta","ENSG00000283040","ENSG00000283040",FALSE
"ENSG00000103241.7","turquoise","ENSG00000103241","FOXF1",FALSE
"ENSG00000260954.1","grey","ENSG00000260954","ENSG00000260954",FALSE
"ENSG00000267504.1","midnightblue","ENSG00000267504","ENSG00000267504",FALSE
"ENSG00000250479.9","yellow","ENSG00000250479","CHCHD10",FALSE
"ENSG00000223891.7","yellow","ENSG00000223891","OSER1-DT",FALSE
"ENSG00000117676.14","darkgreen","ENSG00000117676","RPS6KA1",FALSE
"ENSG00000213553.4","magenta","ENSG00000213553","RPLP0P6",FALSE
"ENSG00000141034.10","tan","ENSG00000141034","GID4",FALSE
"ENSG00000272848.2","blue","ENSG00000272848","ENSG00000272848",FALSE
"ENSG00000275152.5","green","ENSG00000275152","CCL16",FALSE
"ENSG00000146021.15","turquoise","ENSG00000146021","KLHL3",FALSE
"ENSG00000163864.17","blue","ENSG00000163864","NMNAT3",FALSE
"ENSG00000077279.20","blue","ENSG00000077279","DCX",FALSE
"ENSG00000233977.1","grey","ENSG00000233977","ENSG00000233977",FALSE
"ENSG00000160200.18","brown","ENSG00000160200","CBS",FALSE
"ENSG00000237296.10","grey","ENSG00000237296","SMG1P1",FALSE
"ENSG00000286481.2","turquoise","ENSG00000286481","ENSG00000286481",FALSE
"ENSG00000161800.13","tan","ENSG00000161800","RACGAP1",FALSE
"ENSG00000060069.18","brown","ENSG00000060069","CTDP1",FALSE
"ENSG00000176454.15","blue","ENSG00000176454","LPCAT4",FALSE
"ENSG00000172197.11","turquoise","ENSG00000172197","MBOAT1",FALSE
"ENSG00000128335.14","black","ENSG00000128335","APOL2",FALSE
"ENSG00000287574.1","purple","ENSG00000287574","ENSG00000287574",FALSE
"ENSG00000289272.1","orange","ENSG00000289272","ENSG00000289272",FALSE
"ENSG00000061938.21","brown","ENSG00000061938","TNK2",FALSE
"ENSG00000273077.1","grey","ENSG00000273077","ENSG00000273077",FALSE
"ENSG00000285303.1","grey","ENSG00000285303","ENSG00000285303",FALSE
"ENSG00000130779.22","brown","ENSG00000130779","CLIP1",FALSE
"ENSG00000155438.12","brown","ENSG00000155438","NIFK",FALSE
"ENSG00000115525.18","orange","ENSG00000115525","ST3GAL5",FALSE
"ENSG00000167315.18","yellow","ENSG00000167315","ACAA2",FALSE
"ENSG00000214510.10","grey","ENSG00000214510","SPINK13",FALSE
"ENSG00000248795.1","magenta","ENSG00000248795","ENSG00000248795",FALSE
"ENSG00000248966.1","grey","ENSG00000248966","BCLAF1P1",FALSE
"ENSG00000235459.5","magenta","ENSG00000235459","RPS26P31",FALSE
"ENSG00000267741.1","grey","ENSG00000267741","UBE2L4",FALSE
"ENSG00000273100.1","pink","ENSG00000273100","ENSG00000273100",FALSE
"ENSG00000188451.8","grey","ENSG00000188451","SRP72P2",FALSE
"ENSG00000267279.3","turquoise","ENSG00000267279","ENSG00000267279",FALSE
"ENSG00000124493.14","lightyellow","ENSG00000124493","GRM4",FALSE
"ENSG00000144827.9","blue","ENSG00000144827","ABHD10",FALSE
"ENSG00000173262.12","grey","ENSG00000173262","SLC2A14",FALSE
"ENSG00000111186.13","turquoise","ENSG00000111186","WNT5B",FALSE
"ENSG00000135903.20","grey","ENSG00000135903","PAX3",FALSE
"ENSG00000129946.11","pink","ENSG00000129946","SHC2",FALSE
"ENSG00000170832.13","brown","ENSG00000170832","USP32",FALSE
"ENSG00000244251.1","magenta","ENSG00000244251","ENSG00000244251",FALSE
"ENSG00000122862.5","grey","ENSG00000122862","SRGN",FALSE
"ENSG00000112175.8","turquoise","ENSG00000112175","BMP5",FALSE
"ENSG00000140367.12","steelblue","ENSG00000140367","UBE2Q2",FALSE
"ENSG00000230916.2","magenta","ENSG00000230916","MTCO1P53",FALSE
"ENSG00000235308.1","grey","ENSG00000235308","ENSG00000235308",FALSE
"ENSG00000243243.5","turquoise","ENSG00000243243","ENSG00000243243",FALSE
"ENSG00000226363.4","grey","ENSG00000226363","HAGLROS",FALSE
"ENSG00000197122.13","steelblue","ENSG00000197122","SRC",FALSE
"ENSG00000233183.3","darkorange","ENSG00000233183","ENSG00000233183",FALSE
"ENSG00000139890.10","black","ENSG00000139890","REM2",FALSE
"ENSG00000183431.12","grey","ENSG00000183431","SF3A3",FALSE
"ENSG00000215237.6","blue","ENSG00000215237","ENSG00000215237",FALSE
"ENSG00000065183.16","brown","ENSG00000065183","WDR3",FALSE
"ENSG00000078295.17","blue","ENSG00000078295","ADCY2",FALSE
"ENSG00000110429.14","blue","ENSG00000110429","FBXO3",FALSE
"ENSG00000239521.10","grey","ENSG00000239521","CASTOR3",FALSE
"ENSG00000289138.1","grey","ENSG00000289138","ENSG00000289138",FALSE
"ENSG00000104524.14","purple","ENSG00000104524","PYCR3",FALSE
"ENSG00000250685.7","grey60","ENSG00000250685","ENSG00000250685",FALSE
"ENSG00000272325.2","yellow","ENSG00000272325","NUDT3",FALSE
"ENSG00000272078.1","midnightblue","ENSG00000272078","ENSG00000272078",FALSE
"ENSG00000099953.10","turquoise","ENSG00000099953","MMP11",FALSE
"ENSG00000232450.1","brown","ENSG00000232450","ENSG00000232450",FALSE
"ENSG00000105552.15","grey","ENSG00000105552","BCAT2",FALSE
"ENSG00000104883.8","yellow","ENSG00000104883","PEX11G",FALSE
"ENSG00000105835.13","black","ENSG00000105835","NAMPT",FALSE
"ENSG00000140406.4","pink","ENSG00000140406","TLNRD1",FALSE
"ENSG00000289469.1","blue","ENSG00000289469","ENSG00000289469",FALSE
"ENSG00000250105.1","yellow","ENSG00000250105","ENSG00000250105",FALSE
"ENSG00000189046.11","black","ENSG00000189046","ALKBH2",FALSE
"ENSG00000228748.2","pink","ENSG00000228748","ENSG00000228748",FALSE
"ENSG00000175183.10","grey","ENSG00000175183","CSRP2",FALSE
"ENSG00000280119.1","grey","ENSG00000280119","ENSG00000280119",FALSE
"ENSG00000074590.14","brown","ENSG00000074590","NUAK1",FALSE
"ENSG00000181359.5","grey","ENSG00000181359","HSP90AA6P",FALSE
"ENSG00000253181.2","blue","ENSG00000253181","ENSG00000253181",FALSE
"ENSG00000124171.9","brown","ENSG00000124171","PARD6B",FALSE
"ENSG00000158186.13","brown","ENSG00000158186","MRAS",FALSE
"ENSG00000198934.5","blue","ENSG00000198934","MAGEE1",FALSE
"ENSG00000184302.7","purple","ENSG00000184302","SIX6",FALSE
"ENSG00000251093.1","black","ENSG00000251093","ENSG00000251093",FALSE
"ENSG00000140043.12","yellow","ENSG00000140043","PTGR2",FALSE
"ENSG00000228050.1","grey","ENSG00000228050","TOP3BP1",FALSE
"ENSG00000182718.18","violet","ENSG00000182718","ANXA2",FALSE
"ENSG00000280160.1","grey","ENSG00000280160","ENSG00000280160",FALSE
"ENSG00000175697.11","turquoise","ENSG00000175697","GPR156",FALSE
"ENSG00000162643.13","grey","ENSG00000162643","DNAI3",FALSE
"ENSG00000262061.7","grey","ENSG00000262061","RPH3AL-AS1",FALSE
"ENSG00000160588.10","turquoise","ENSG00000160588","MPZL3",FALSE
"ENSG00000168070.12","grey","ENSG00000168070","MAJIN",FALSE
"ENSG00000156535.15","turquoise","ENSG00000156535","CD109",FALSE
"ENSG00000124215.17","blue","ENSG00000124215","CDH26",FALSE
"ENSG00000131951.11","grey","ENSG00000131951","LRRC9",FALSE
"ENSG00000233393.2","turquoise","ENSG00000233393","ENSG00000233393",FALSE
"ENSG00000128285.5","turquoise","ENSG00000128285","MCHR1",FALSE
